artista,genero,tipo,nombre,año_lanzamiento,id,bio,oyentes,reproducciones,similar_1,similar_2,similar_3
Tomás Pavón,flamenco,track,Media Granadina: A Mi Mare por Su Alma,2001,3SaRrEAIEywHaMZZBJELMg,"Tomás Pavón Cruz ( Sevilla , February 16 of 1893 - July 2 of 1952 ) was a cantaor de flamenco. He belonged to one of the great families of singing. He was a younger brother of Arturo Pavón and of Pastora Pavón, La Niña de los Peines <a href=""https://www.last.fm/music/+noredirect/Tom%C3%A1s+Pav%C3%B3n"">Read more on Last.fm</a>",1332,9022,Manuel Vallejo,Pepe Pinto,Antonio Chacón
Manuel Vallejo,flamenco,track,No Te Hagas Ilusiones (Malagueñas),2001,28lODqQdt9G37pSgivw0by,"Manuel Vallejo (Manuel Jimenez Martinez de Pinillos, 15 October 1891 - 7 August 1960) was a Spanish flamenco cantaor (singer). Born in Seville, Andalucia, Spain, he was one of the best, most popular singers of the stage of Flamenco Opera. In 1925 he won the Copa Pavón, and in 1926 he was granted the 2nd Llave de Oro del Cante. He sang everything well, although using the styles that prevailed then, such as fandangos, granaína and media granaína, the saeta. <a href=""https://www.last.fm/music/Manuel+Vallejo"">Read more on Last.fm</a>",3374,17720,Tomás Pavón,Canalejas de Puerto Real,Pepe Marchena
Manuel Vallejo,flamenco,track,Yo Voy por la Calle Loco (Soleares),2001,4CvIbJHEWpwjYRNgXIe1HL,"Manuel Vallejo (Manuel Jimenez Martinez de Pinillos, 15 October 1891 - 7 August 1960) was a Spanish flamenco cantaor (singer). Born in Seville, Andalucia, Spain, he was one of the best, most popular singers of the stage of Flamenco Opera. In 1925 he won the Copa Pavón, and in 1926 he was granted the 2nd Llave de Oro del Cante. He sang everything well, although using the styles that prevailed then, such as fandangos, granaína and media granaína, the saeta. <a href=""https://www.last.fm/music/Manuel+Vallejo"">Read more on Last.fm</a>",3374,17720,Tomás Pavón,Canalejas de Puerto Real,Pepe Marchena
Manuel Vallejo,flamenco,track,Con la Esperanza Perdido (Fandangos),2001,6CGsfZ7luK4fW40yTzaWjE,"Manuel Vallejo (Manuel Jimenez Martinez de Pinillos, 15 October 1891 - 7 August 1960) was a Spanish flamenco cantaor (singer). Born in Seville, Andalucia, Spain, he was one of the best, most popular singers of the stage of Flamenco Opera. In 1925 he won the Copa Pavón, and in 1926 he was granted the 2nd Llave de Oro del Cante. He sang everything well, although using the styles that prevailed then, such as fandangos, granaína and media granaína, the saeta. <a href=""https://www.last.fm/music/Manuel+Vallejo"">Read more on Last.fm</a>",3374,17720,Tomás Pavón,Canalejas de Puerto Real,Pepe Marchena
Paco Isidro,flamenco,track,A un Águila Palomera (Fandango Valiente de Huelva),2001,2rxEaVgyEMeVzEei9KxoNo," <a href=""https://www.last.fm/music/Paco+Isidro"">Read more on Last.fm</a>",479,1193,Pepe de la Matrona,Gabriel Moreno,El Pali
Tomás Pavón,flamenco,track,Soleá: Anda y Cuéntale,2001,32ykHbRfaJkm3l8VrtoJRO,"Tomás Pavón Cruz ( Sevilla , February 16 of 1893 - July 2 of 1952 ) was a cantaor de flamenco. He belonged to one of the great families of singing. He was a younger brother of Arturo Pavón and of Pastora Pavón, La Niña de los Peines <a href=""https://www.last.fm/music/+noredirect/Tom%C3%A1s+Pav%C3%B3n"">Read more on Last.fm</a>",1332,9022,Manuel Vallejo,Pepe Pinto,Antonio Chacón
El Carbonerillo,flamenco,track,No Siento Pena Ninguna: Fandanguillos,2001,3q7pWripK3Pa6RFtzI9rf8," <a href=""https://www.last.fm/music/El+Carbonerillo"">Read more on Last.fm</a>",267,1731,José Cepero,Manuel Vallejo,José Palanca
Manolo El Malagueño,flamenco,track,Rosa Mari / Yo Vi una Blanca Casita,2001,7m7Ol9kp7DKuMfYu8MsHFP," <a href=""https://www.last.fm/music/+noredirect/Manolo+el+Malague%C3%B1o"">Read more on Last.fm</a>",598,2064,Canalejas de Puerto Real,Pepe Pinto,Tomás Pavón
Tomás Pavón,flamenco,track,Bulerías: Yo Me Metía por los Rincones,2001,51afum3gfSPpjt8PmcKEo5,"Tomás Pavón Cruz ( Sevilla , February 16 of 1893 - July 2 of 1952 ) was a cantaor de flamenco. He belonged to one of the great families of singing. He was a younger brother of Arturo Pavón and of Pastora Pavón, La Niña de los Peines <a href=""https://www.last.fm/music/+noredirect/Tom%C3%A1s+Pav%C3%B3n"">Read more on Last.fm</a>",1332,9022,Manuel Vallejo,Pepe Pinto,Antonio Chacón
Manuel Vallejo,flamenco,track,No Llamarme al Meico (Seguidilla),2001,7bsG0wDaPxD8Xp3ewuoGCP,"Manuel Vallejo (Manuel Jimenez Martinez de Pinillos, 15 October 1891 - 7 August 1960) was a Spanish flamenco cantaor (singer). Born in Seville, Andalucia, Spain, he was one of the best, most popular singers of the stage of Flamenco Opera. In 1925 he won the Copa Pavón, and in 1926 he was granted the 2nd Llave de Oro del Cante. He sang everything well, although using the styles that prevailed then, such as fandangos, granaína and media granaína, the saeta. <a href=""https://www.last.fm/music/Manuel+Vallejo"">Read more on Last.fm</a>",3374,17720,Tomás Pavón,Canalejas de Puerto Real,Pepe Marchena
Manuel Vallejo,flamenco,track,Triste la Marinería (Tarantas),2001,4gW1iYHiVgAbFweGN2jxAe,"Manuel Vallejo (Manuel Jimenez Martinez de Pinillos, 15 October 1891 - 7 August 1960) was a Spanish flamenco cantaor (singer). Born in Seville, Andalucia, Spain, he was one of the best, most popular singers of the stage of Flamenco Opera. In 1925 he won the Copa Pavón, and in 1926 he was granted the 2nd Llave de Oro del Cante. He sang everything well, although using the styles that prevailed then, such as fandangos, granaína and media granaína, the saeta. <a href=""https://www.last.fm/music/Manuel+Vallejo"">Read more on Last.fm</a>",3374,17720,Tomás Pavón,Canalejas de Puerto Real,Pepe Marchena
Manuel Vallejo,flamenco,track,Tu la Joya y Yo el Joyero (Taranta),2001,6DtRmKf4rQpVKzSANPlAdj,"Manuel Vallejo (Manuel Jimenez Martinez de Pinillos, 15 October 1891 - 7 August 1960) was a Spanish flamenco cantaor (singer). Born in Seville, Andalucia, Spain, he was one of the best, most popular singers of the stage of Flamenco Opera. In 1925 he won the Copa Pavón, and in 1926 he was granted the 2nd Llave de Oro del Cante. He sang everything well, although using the styles that prevailed then, such as fandangos, granaína and media granaína, the saeta. <a href=""https://www.last.fm/music/Manuel+Vallejo"">Read more on Last.fm</a>",3374,17720,Tomás Pavón,Canalejas de Puerto Real,Pepe Marchena
Paco Isidro,flamenco,track,Mira Si Es Noble Mi Jaca (Fandango Valiente de Huelva),2001,3jrgIgQxjJnTDquqZ7yebS," <a href=""https://www.last.fm/music/Paco+Isidro"">Read more on Last.fm</a>",479,1193,Pepe de la Matrona,Gabriel Moreno,El Pali
Antonio Mairena,flamenco,track,Me da Miedo de la Luna: Bulerías,2001,69lsNDhO4ty4oc8B1eqaxK,"Antonio Cruz García, known as Antonio Mairena (Mairena del Alcor, Seville, Spain, 1909-Seville, 1983) was a famous flamenco singer. He led the movement towards the revival of traditional flamenco in the fifties and subsequent decades. He was born in a Gypsy family of smiths and learned to sing in the family environment. An important personality of flamenco, he was the main leader of a movement of flamenco artists and intellectuals who tried to rescue a type of flamenco, which they considered to be pure or authentic. <a href=""https://www.last.fm/music/Antonio+Mairena"">Read more on Last.fm</a>",14194,58089,Chano Lobato,El Lebrijano,Marina Heredia
Manuel Vallejo,flamenco,track,A Mi Me Mata la Pena (Tango de las Caravanas),2001,2FzsWBOmqtnXXtYufUQj4c,"Manuel Vallejo (Manuel Jimenez Martinez de Pinillos, 15 October 1891 - 7 August 1960) was a Spanish flamenco cantaor (singer). Born in Seville, Andalucia, Spain, he was one of the best, most popular singers of the stage of Flamenco Opera. In 1925 he won the Copa Pavón, and in 1926 he was granted the 2nd Llave de Oro del Cante. He sang everything well, although using the styles that prevailed then, such as fandangos, granaína and media granaína, the saeta. <a href=""https://www.last.fm/music/Manuel+Vallejo"">Read more on Last.fm</a>",3374,17720,Tomás Pavón,Canalejas de Puerto Real,Pepe Marchena
Antonio Mairena,flamenco,track,Le Van a Poner Banderas: Alegrás,2001,6cr68bzAGaAVbp1WV0VERZ,"Antonio Cruz García, known as Antonio Mairena (Mairena del Alcor, Seville, Spain, 1909-Seville, 1983) was a famous flamenco singer. He led the movement towards the revival of traditional flamenco in the fifties and subsequent decades. He was born in a Gypsy family of smiths and learned to sing in the family environment. An important personality of flamenco, he was the main leader of a movement of flamenco artists and intellectuals who tried to rescue a type of flamenco, which they considered to be pure or authentic. <a href=""https://www.last.fm/music/Antonio+Mairena"">Read more on Last.fm</a>",14194,58089,Chano Lobato,El Lebrijano,Marina Heredia
Jose Galvan,flamenco,track,Alegrias sin Baile Flamenco,2001,6ss2rkwyJQDItep7PKu3yq," <a href=""https://www.last.fm/music/Jose+Galvan"">Read more on Last.fm</a>",685,5536,Miguel Poveda,Chano Lobato,Carmen Linares
Jose Galvan,flamenco,track,Caña sin Baile Flamenco,2001,6AzcRgm8aT0laoye8fhGOh," <a href=""https://www.last.fm/music/Jose+Galvan"">Read more on Last.fm</a>",685,5536,Miguel Poveda,Chano Lobato,Carmen Linares
Antonio Mairena,flamenco,track,Te Soplaba Yo la Silla: Soleá de Alcalá,2001,29Env3lQ9jIrtsbW18vDN3,"Antonio Cruz García, known as Antonio Mairena (Mairena del Alcor, Seville, Spain, 1909-Seville, 1983) was a famous flamenco singer. He led the movement towards the revival of traditional flamenco in the fifties and subsequent decades. He was born in a Gypsy family of smiths and learned to sing in the family environment. An important personality of flamenco, he was the main leader of a movement of flamenco artists and intellectuals who tried to rescue a type of flamenco, which they considered to be pure or authentic. <a href=""https://www.last.fm/music/Antonio+Mairena"">Read more on Last.fm</a>",14194,58089,Chano Lobato,El Lebrijano,Marina Heredia
Tomás Pavón,flamenco,track,Cantes de Tomás Pavón: A Mi Mare de Mi Alma,2001,6lKDPMicW6716A1VRxfHYQ,"Tomás Pavón Cruz ( Sevilla , February 16 of 1893 - July 2 of 1952 ) was a cantaor de flamenco. He belonged to one of the great families of singing. He was a younger brother of Arturo Pavón and of Pastora Pavón, La Niña de los Peines <a href=""https://www.last.fm/music/+noredirect/Tom%C3%A1s+Pav%C3%B3n"">Read more on Last.fm</a>",1332,9022,Manuel Vallejo,Pepe Pinto,Antonio Chacón
Antonio Mairena,flamenco,track,"A la Vela, La Vela: Bulerías",2001,1xIFHpL6sVqwBNxRz2mG4E,"Antonio Cruz García, known as Antonio Mairena (Mairena del Alcor, Seville, Spain, 1909-Seville, 1983) was a famous flamenco singer. He led the movement towards the revival of traditional flamenco in the fifties and subsequent decades. He was born in a Gypsy family of smiths and learned to sing in the family environment. An important personality of flamenco, he was the main leader of a movement of flamenco artists and intellectuals who tried to rescue a type of flamenco, which they considered to be pure or authentic. <a href=""https://www.last.fm/music/Antonio+Mairena"">Read more on Last.fm</a>",14194,58089,Chano Lobato,El Lebrijano,Marina Heredia
Antonio Mairena,flamenco,track,Como Reluce Triana: Fiesta por Bulerías,2001,6lP0tEMRumS9ze3L2d4uUP,"Antonio Cruz García, known as Antonio Mairena (Mairena del Alcor, Seville, Spain, 1909-Seville, 1983) was a famous flamenco singer. He led the movement towards the revival of traditional flamenco in the fifties and subsequent decades. He was born in a Gypsy family of smiths and learned to sing in the family environment. An important personality of flamenco, he was the main leader of a movement of flamenco artists and intellectuals who tried to rescue a type of flamenco, which they considered to be pure or authentic. <a href=""https://www.last.fm/music/Antonio+Mairena"">Read more on Last.fm</a>",14194,58089,Chano Lobato,El Lebrijano,Marina Heredia
Antonio Mairena,flamenco,track,Que Huele a Flor de Romero: Fandangos,2001,36GpdNoX5gAQFpgCibYm1U,"Antonio Cruz García, known as Antonio Mairena (Mairena del Alcor, Seville, Spain, 1909-Seville, 1983) was a famous flamenco singer. He led the movement towards the revival of traditional flamenco in the fifties and subsequent decades. He was born in a Gypsy family of smiths and learned to sing in the family environment. An important personality of flamenco, he was the main leader of a movement of flamenco artists and intellectuals who tried to rescue a type of flamenco, which they considered to be pure or authentic. <a href=""https://www.last.fm/music/Antonio+Mairena"">Read more on Last.fm</a>",14194,58089,Chano Lobato,El Lebrijano,Marina Heredia
Tomás Pavón,flamenco,track,Soleares: El Pasito Que Yo Doy,2001,7vqNa60fz2KxqNKLjL6Cbp,"Tomás Pavón Cruz ( Sevilla , February 16 of 1893 - July 2 of 1952 ) was a cantaor de flamenco. He belonged to one of the great families of singing. He was a younger brother of Arturo Pavón and of Pastora Pavón, La Niña de los Peines <a href=""https://www.last.fm/music/+noredirect/Tom%C3%A1s+Pav%C3%B3n"">Read more on Last.fm</a>",1332,9022,Manuel Vallejo,Pepe Pinto,Antonio Chacón
Tomás Pavón,flamenco,track,Fandanguillos: De la Playa las Arenas,2001,2HPRRPxOHHfliuk1uWKvIq,"Tomás Pavón Cruz ( Sevilla , February 16 of 1893 - July 2 of 1952 ) was a cantaor de flamenco. He belonged to one of the great families of singing. He was a younger brother of Arturo Pavón and of Pastora Pavón, La Niña de los Peines <a href=""https://www.last.fm/music/+noredirect/Tom%C3%A1s+Pav%C3%B3n"">Read more on Last.fm</a>",1332,9022,Manuel Vallejo,Pepe Pinto,Antonio Chacón
Tomás Pavón,flamenco,track,Soleares de Serneta: Tengo el Gusto Tan Colmao),2001,6TEvRPrzJwg91ynJ5cgtWS,"Tomás Pavón Cruz ( Sevilla , February 16 of 1893 - July 2 of 1952 ) was a cantaor de flamenco. He belonged to one of the great families of singing. He was a younger brother of Arturo Pavón and of Pastora Pavón, La Niña de los Peines <a href=""https://www.last.fm/music/+noredirect/Tom%C3%A1s+Pav%C3%B3n"">Read more on Last.fm</a>",1332,9022,Manuel Vallejo,Pepe Pinto,Antonio Chacón
Tomás Pavón,flamenco,track,Soleares: Válgame Dios No Le Temes,2001,2aV4BC5JSbA3d6eC726IOX,"Tomás Pavón Cruz ( Sevilla , February 16 of 1893 - July 2 of 1952 ) was a cantaor de flamenco. He belonged to one of the great families of singing. He was a younger brother of Arturo Pavón and of Pastora Pavón, La Niña de los Peines <a href=""https://www.last.fm/music/+noredirect/Tom%C3%A1s+Pav%C3%B3n"">Read more on Last.fm</a>",1332,9022,Manuel Vallejo,Pepe Pinto,Antonio Chacón
Antonio Mairena,flamenco,track,Se Llamaba Carmen: Fiesta por Bulerías,2001,2T7sYyYbZvkv2II6gypjvd,"Antonio Cruz García, known as Antonio Mairena (Mairena del Alcor, Seville, Spain, 1909-Seville, 1983) was a famous flamenco singer. He led the movement towards the revival of traditional flamenco in the fifties and subsequent decades. He was born in a Gypsy family of smiths and learned to sing in the family environment. An important personality of flamenco, he was the main leader of a movement of flamenco artists and intellectuals who tried to rescue a type of flamenco, which they considered to be pure or authentic. <a href=""https://www.last.fm/music/Antonio+Mairena"">Read more on Last.fm</a>",14194,58089,Chano Lobato,El Lebrijano,Marina Heredia
Antonio Mairena,flamenco,track,Estos Sentidos Míos: Bulerías de Jerez,2001,4Mpux3adDJ7BGRbhCEH7bu,"Antonio Cruz García, known as Antonio Mairena (Mairena del Alcor, Seville, Spain, 1909-Seville, 1983) was a famous flamenco singer. He led the movement towards the revival of traditional flamenco in the fifties and subsequent decades. He was born in a Gypsy family of smiths and learned to sing in the family environment. An important personality of flamenco, he was the main leader of a movement of flamenco artists and intellectuals who tried to rescue a type of flamenco, which they considered to be pure or authentic. <a href=""https://www.last.fm/music/Antonio+Mairena"">Read more on Last.fm</a>",14194,58089,Chano Lobato,El Lebrijano,Marina Heredia
Antonio Mairena,flamenco,track,El Camino de Jerez: Bulerías,2001,2colnoDKLoFDeTe5Spw1qr,"Antonio Cruz García, known as Antonio Mairena (Mairena del Alcor, Seville, Spain, 1909-Seville, 1983) was a famous flamenco singer. He led the movement towards the revival of traditional flamenco in the fifties and subsequent decades. He was born in a Gypsy family of smiths and learned to sing in the family environment. An important personality of flamenco, he was the main leader of a movement of flamenco artists and intellectuals who tried to rescue a type of flamenco, which they considered to be pure or authentic. <a href=""https://www.last.fm/music/Antonio+Mairena"">Read more on Last.fm</a>",14194,58089,Chano Lobato,El Lebrijano,Marina Heredia
Tomás Pavón,flamenco,track,Bulerías: Cuando Me Eches de Menos,2001,1CIXG4JTHQsez4sNVhzLXq,"Tomás Pavón Cruz ( Sevilla , February 16 of 1893 - July 2 of 1952 ) was a cantaor de flamenco. He belonged to one of the great families of singing. He was a younger brother of Arturo Pavón and of Pastora Pavón, La Niña de los Peines <a href=""https://www.last.fm/music/+noredirect/Tom%C3%A1s+Pav%C3%B3n"">Read more on Last.fm</a>",1332,9022,Manuel Vallejo,Pepe Pinto,Antonio Chacón
