artista,genero,tipo,nombre,año_lanzamiento,id,bio,oyentes,reproducciones,similar_1,similar_2,similar_3
Wolfgang Amadeus Mozart,orchestra,track,"Le nozze di Figaro, K. 492: Overture",2000,0u2lcNv6CCT605Q6O77TEg,"Wolfgang Amadeus Mozart (27 January 1756 – 5 December 1791) was a prolific and influential composer of the Classical period. For many, Mozart is the greatest of all composers. The playful, mercurial genius, who died at 35, left over 600 works (including 41 symphonies, 27 piano concertos, 22 operas, numerous Mass settings, chamber music, piano sonatas, and songs), which reveal one of the most prodigious talents ever known in music. Classical in style <a href=""https://www.last.fm/music/Wolfgang+Amadeus+Mozart"">Read more on Last.fm</a>",2417021,69063685,Ludwig van Beethoven,Johann Sebastian Bach,Franz Schubert
George Frideric Handel,orchestra,track,"Concerto Grosso in G Major, Op. 6, No. 1, HWV 319: I. A tempo giusto",2000,5yKUfOpV8FV5jRt5I6aeWH,"George Frideric Handel (as he called himself after his change of nationality, as he signed himself, and as he is known in the English-speaking world) (1685–1759) was a German/English baroque composer who was a leading composer of concerti grossi, operas, and oratorios. Born Georg Friedrich Händel on 23rd February 1685 in Halle an der Saale (Germany), Handel lived most of his life in England, and became English by Act of Parliament in 1727. His most famous piece is the Messiah <a href=""https://www.last.fm/music/+noredirect/George+Frideric+Handel"">Read more on Last.fm</a>",477897,5906949,Georg Philipp Telemann,Antonio Vivaldi,Johann Sebastian Bach
Gustav Mahler,orchestra,track,Das Lied von der Erde: VI. Der Abschied,2000,2GX4X9Wijz7iVS2WbJsxGD,"Gustav Mahler (7 July 1860 – 18 May 1911) was an Austro-Bohemian composer and conductor, regarded as a key figure bridging 19th-century Austro-German traditions and early 20th-century modernism. While his reputation as a conductor was well established during his lifetime, his compositions gained wider recognition only after periods of neglect, including bans on their performance in much of Europe during the Nazi era. After 1945, his works were rediscovered and have since become frequently performed and recorded. <a href=""https://www.last.fm/music/Gustav+Mahler"">Read more on Last.fm</a>",722006,8017298,Richard Strauss,Anton Bruckner,Ludwig van Beethoven
Wolfgang Amadeus Mozart,orchestra,track,"Piano Concerto No. 22 in E flat, K.482: 3. Allegro - Andante cantabile - Tempo I",2000,2xUXEGufNdsDJySpmmAvQR,"Wolfgang Amadeus Mozart (27 January 1756 – 5 December 1791) was a prolific and influential composer of the Classical period. For many, Mozart is the greatest of all composers. The playful, mercurial genius, who died at 35, left over 600 works (including 41 symphonies, 27 piano concertos, 22 operas, numerous Mass settings, chamber music, piano sonatas, and songs), which reveal one of the most prodigious talents ever known in music. Classical in style <a href=""https://www.last.fm/music/Wolfgang+Amadeus+Mozart"">Read more on Last.fm</a>",2417021,69063685,Ludwig van Beethoven,Johann Sebastian Bach,Franz Schubert
Anton Bruckner,orchestra,track,"Symphony No. 8 in C Minor, WAB 108 (1887/90 Versions, Ed. Haas): III. Adagio. Feierlich langsam, doch nicht schleppend",2000,4eGng69k4Pzi87j16JmdPX,"Joseph Anton Bruckner (4 September 1824 – 11 October 1896) was an Austrian composer and organist known primarily for his symphonies and sacred music, which includes Masses, Te Deum, and motets. His symphonies are regarded as representative of the later period of Austro-German Romanticism, noted for their rich harmonic language, complex polyphony, and extended length. Bruckner's compositions contributed to the development of contemporary musical styles through their use of dissonance, unexpected modulations, and shifting harmonies. <a href=""https://www.last.fm/music/Anton+Bruckner"">Read more on Last.fm</a>",292911,1968202,Gustav Mahler,Johannes Brahms,Richard Strauss
Johann Sebastian Bach,orchestra,track,"Keyboard Concerto in G Minor, BWV 1058: III. Allegro assai",2000,4etpZSVKOv9zXZu0s5WvXc,"Johann Sebastian Bach (31 March 1685 – 28 July 1750) was a German composer and musician of the late Baroque period. He composed a wide range of music across various instruments and forms, including orchestral works such as the Brandenburg Concertos; solo instrumental pieces like the cello suites and the sonatas and partitas for solo violin; keyboard compositions including the Goldberg Variations and The Well-Tempered Clavier; organ works such as <a href=""https://www.last.fm/music/Johann+Sebastian+Bach"">Read more on Last.fm</a>",2409686,93303532,Ludwig van Beethoven,Wolfgang Amadeus Mozart,Georg Friedrich Händel
Johann Sebastian Bach,orchestra,track,"Violin Concerto in D Minor, BWV 1052: III. Allegro",2000,5vAir4aUXBNm3riplRcvjq,"Johann Sebastian Bach (31 March 1685 – 28 July 1750) was a German composer and musician of the late Baroque period. He composed a wide range of music across various instruments and forms, including orchestral works such as the Brandenburg Concertos; solo instrumental pieces like the cello suites and the sonatas and partitas for solo violin; keyboard compositions including the Goldberg Variations and The Well-Tempered Clavier; organ works such as <a href=""https://www.last.fm/music/Johann+Sebastian+Bach"">Read more on Last.fm</a>",2409686,93303532,Ludwig van Beethoven,Wolfgang Amadeus Mozart,Georg Friedrich Händel
Ray Noble & His Orchestra,orchestra,track,"Midnight, The Stars And You",2000,2vFO0W07DEz4pZETC3feGO," <a href=""https://www.last.fm/music/Ray+Noble+&+His+Orchestra"">Read more on Last.fm</a>",35430,174335,Russ Morgan and His Orchestra,Al Bowlly,Dinah Shore
Yo-Yo Ma,orchestra,track,Yearning of the Sword,2000,4ZiCpHuGhJELiKwUEeTQtt,"Yo-Yo Ma (born October 7, 1955) is an American cellist. Born to and partially raised by Chinese parents in Paris and educated in New York City, he was a child prodigy, performing from the age of four and a half. He graduated from the Juilliard School and Harvard University, attended Columbia University, and has performed as a soloist with orchestras around the world. He has recorded more than 92 albums and received 19 Grammy Awards. In addition to recordings of the standard classical repertoire <a href=""https://www.last.fm/music/Yo-Yo+Ma"">Read more on Last.fm</a>",472892,7639481,Mstislav Rostropovich,Víkingur Ólafsson,Hilary Hahn
Billie Holiday,orchestra,track,God Bless the Child (2000 - Remaster),2000,7FmBjnXUVqtcUQ1rQPrU7u,"Billie Holiday (Eleanora Fagan Gough, Philadelphia, PA, April 7, 1915 – New York City, NY, July 17, 1959) was an American jazz singer and songwriter. Nicknamed Lady Day by her loyal friend and musical partner Lester Young, Holiday was a highly original influence on jazz and pop singing. Her vocal style, strongly inspired by jazz instrumentalists, pioneered a new way of manipulating phrasing and tempo. Above all, she was admired for her deeply personal and intimate approach to singing. <a href=""https://www.last.fm/music/Billie+Holiday"">Read more on Last.fm</a>",2131176,44963839,Ella Fitzgerald,Billie Holiday and Her Orchestra,Sarah Vaughan
Tan Dun,orchestra,track,Night Fight,2000,3CHkl8YjmzVmIX94K39vF7,"Tan Dun (Dun Tan, 譚盾; born August 18, 1957) is best known as the Grammy and Oscar award winning composer for the soundtracks of the movies Crouching Tiger, Hidden Dragon and Hero. Tan Dun was born in the village of Simao, Changsha in the Hunan province of China. As a child, he was fascinated by the role in his village of the shaman, who conducted rituals and ceremonies, often set to music made with organic objects like rocks and water. However <a href=""https://www.last.fm/music/+noredirect/Tan+Dun"">Read more on Last.fm</a>",23977,174252,梅林茂,James Horner,Harry Gregson-Williams
"Choir of King's College, Cambridge",orchestra,track,Nun danket alle Gott BWV 386,2000,4hAhfzzNRAdwdjBjb1xtCy,"The Choir of King's College, Cambridge is an English choir. It is considered one of today's most accomplished and renowned representatives of the great English choral tradition. It was created by King Henry VI, who founded King's College, Cambridge, in 1441, to provide daily singing in his Chapel, which remains the main task of the choir to this day. Today the choir is directed by Daniel Hyde and derives much of its fame from the Festival of Nine Lessons and Carols <a href=""https://www.last.fm/music/Choir+of+King%27s+College,+Cambridge"">Read more on Last.fm</a>",60638,559427,The Sixteen,The Cambridge Singers,John Rutter
Raymond Scott,orchestra,track,Portofino 2,2000,1TnSRPeMJJEHKSz45U0sOq,"Raymond Scott (born Harry Warnow, 10 September 1908 – 8 February 1994), was an American composer, orchestra leader, pianist, engineer, electronic instrument inventor and electronic music pioneer. He was born in Brooklyn to a family of Russian-Jewish immigrants. Though Scott never scored cartoon soundtracks, his music is familiar to millions because of its adaptation by Warner Bros. In 1936, Scott formed the ""Raymond Scott Quintette"", hoping to revitalise swing music through tight, busy arrangements and reduced reliance on improvisation. <a href=""https://www.last.fm/music/Raymond+Scott"">Read more on Last.fm</a>",247741,2483664,Bruce Haack,Mort Garson,Yasuaki Shimizu
Cologne Chamber Orchestra,orchestra,track,"Brandenburg Concerto No. 6 In B Flat Major, BWV 1051: III. Allegro",2000,1FSzumCXZjLaYRx1U02qTE,"The Cologne Chamber Orchestra (German: Kölner Kammerorchester) is Germany’s oldest chamber orchestra, founded in 1923 on the initiative of conductor Hermann Abendroth. Its inaugural concert took place on 30 November 1923 in the new Kunstvereinsgebäude am Friesenplatz in Cologne, conducted by Gustav Classens—then a student of Abendroth—marking the beginning of a century‑long commitment to what came to be known as “werkgerechte” (work‑faithful) interpretation. <a href=""https://www.last.fm/music/Cologne+Chamber+Orchestra"">Read more on Last.fm</a>",45132,326653,Chiyan Wong,Ignaz Friedman,William Boyce
Baltic House Orchestra,orchestra,track,Wonder Woman (Main Movie Theme),2000,3AmXq9pk6wc5amih9GxNP1," <a href=""https://www.last.fm/music/Baltic+House+Orchestra"">Read more on Last.fm</a>",50890,419109,Phil Rey,D.Meletis,BrunuhVille
Gustav Mahler,orchestra,track,Das Lied von der Erde: II. Der Einsame im Herbst,2000,6HoSV3Jx6lBuABd2G81NWi,"Gustav Mahler (7 July 1860 – 18 May 1911) was an Austro-Bohemian composer and conductor, regarded as a key figure bridging 19th-century Austro-German traditions and early 20th-century modernism. While his reputation as a conductor was well established during his lifetime, his compositions gained wider recognition only after periods of neglect, including bans on their performance in much of Europe during the Nazi era. After 1945, his works were rediscovered and have since become frequently performed and recorded. <a href=""https://www.last.fm/music/Gustav+Mahler"">Read more on Last.fm</a>",722006,8017298,Richard Strauss,Anton Bruckner,Ludwig van Beethoven
Cliff Eidelman,orchestra,track,"Star Trek VI: The Undiscovered Country: End Credits - From ""Star Trek VI: The Undiscovered Country""",2000,2MBO7LUewRmvaIRqaRHsEc,"Clifford Glen Eidelman (born December 5, 1964) is an American composer and conductor known for his film scores, including ""Star Trek VI: The Undiscovered Country,"" ""Free Willy 3: The Rescue,"" and ""Christopher Columbus: The Discovery."" Eidelman began formal violin training at the age of eight and later expanded his musical skills to include piano and guitar, studying a range of genres from jazz to classical music. He attended Santa Monica College and the University of Southern California. <a href=""https://www.last.fm/music/Cliff+Eidelman"">Read more on Last.fm</a>",52501,397953,Leonard Rosenman,Dennis McCarthy,Jerry Goldsmith
The Brian Setzer Orchestra,orchestra,track,Pennsylvania 6-5000,2000,69wd0z5UfjOypw2IJ1rePu,"Brian Setzer (born April 10, 1959 in New York) is an American guitarist, singer and songwriter whose popular big band orchestra is most appreciated commercially for their swinging take on Christmas holiday classics. Early in his career Setzer was a member of the NYC band Bloodless Pharaohs, and later fronted the popular rockabilly revival band, Stray Cats. The Stray Cats particularly caught America's attention with the 1982 album Built for Speed <a href=""https://www.last.fm/music/The+Brian+Setzer+Orchestra"">Read more on Last.fm</a>",324230,3805130,Brian Setzer,Big Bad Voodoo Daddy,Stray Cats
Maria Callas,orchestra,track,"Casta Diva, a Belloa Me Ritono",2000,6pgp5jFDtdU7QNVcd6vktL,"Maria Callas (Greek: Μαρία Κάλλας) (1923–1977) was a Greek soprano, considered one of the most renowned opera singers of the 20th century and one of the greatest singer of all time, being often referred to as the greatest. The critics praised her bel canto technique, her far-reaching voice, and her interpretations of deep psychological analysis. These characters had led her to be hailed as La Divina (The Divine Woman), or La Diva Assoluta (The Absolute Diva). <a href=""https://www.last.fm/music/Maria+Callas"">Read more on Last.fm</a>",206512,2384881,Montserrat Caballé,Leontyne Price,Luciano Pavarotti
