artista,genero,tipo,nombre,año_lanzamiento,id,bio,oyentes,reproducciones,similar_1,similar_2,similar_3
Sade,rock,track,Every Word,2000,2044AELKGaOBQJ5ZqTbJMO,"Sade (pronounced shah-day) is an English band formed in London in 1982, named after their lead singer, Sade Adu. Their music features elements of soul, quiet storm, smooth jazz and sophisti-pop. All of their albums, including compilations and a live album, have charted in the US Top Ten. Three of their members were originally from Hull in the East Riding of Yorkshire. Sade was formed in 1982, when members of Latin soul band Pride — Sade Adu, (real name Helen Folasade Adu - born 16 January 1959 in Ibadan <a href=""https://www.last.fm/music/Sade"">Read more on Last.fm</a>",2791384,94718422,Erykah Badu,Solange,Anita Baker
Teddybears,rock,track,Rock 'n' Roll Highschool,2000,1JdC88rtMAwebQVFOcAg0D,"There is more than one group with the name Teddybears. 1. A popular Swedish electrorock band formed in 1991 2. The Teddy Bears were an American doo-wop group active in the 1950's which featured notorious producer Phil Spector. 3. A garage rock band from Norway formed in the early 2000's 1. Teddybears (Formerly known as Teddybears STHLM) is a Swedish rock band that formed in 1991. They began as Skull, a grindcore group. The band initially consisted of singer Patrik Arve and the brothers Joakim Åhlund and Klas Åhlund <a href=""https://www.last.fm/music/Teddybears"">Read more on Last.fm</a>",364649,4553074,Teddybears STHLM,Caesars,Kent
La Fuga,rock,track,Hasta nunca,2000,56JEIxLq8qpt8H1VGnlEIp,"Spanish rock band La Fuga were born in July of 1996 in Reinosa, a small industrial town south of Cantabria. Edu (drums), Rulo (guitar and voice), Fito (lead guitar and voice), and Inaki (bass) all left previous bands behind in hopes of forming a solid group. It was not long before La Fuga were performing regularly in Reinosa and the surrounding area. In June of 1997 the group took to the studio to record its first record, the self-produced El Camino. <a href=""https://www.last.fm/music/La+Fuga"">Read more on Last.fm</a>",75866,2309283,Marea,Platero y tú,Extremoduro
Sade,rock,track,Slave Song,2000,5iQ530xQUXmzA4RRC0qzu3,"Sade (pronounced shah-day) is an English band formed in London in 1982, named after their lead singer, Sade Adu. Their music features elements of soul, quiet storm, smooth jazz and sophisti-pop. All of their albums, including compilations and a live album, have charted in the US Top Ten. Three of their members were originally from Hull in the East Riding of Yorkshire. Sade was formed in 1982, when members of Latin soul band Pride — Sade Adu, (real name Helen Folasade Adu - born 16 January 1959 in Ibadan <a href=""https://www.last.fm/music/Sade"">Read more on Last.fm</a>",2791384,94718422,Erykah Badu,Solange,Anita Baker
Hardcore Superstar,rock,track,Rock'N'Roll Star,2000,0rvlVfJJTLlXDJBLE8eWWp,"Hardcore Superstar is a hard rock band from Gothenburg, Sweden with heavy sleaze influences. The band was formed in 1997 and have released seven albums to date. Besides a short break, Hardcore Superstar have continuously toured and recorded since their formation. Hardcore Superstar formed in autumn 1997 in Gothenburg and signed to Gain soon afterwards. Their debut album was recorded and released in Sweden. The album attracted the attention of English label Music for Nations and a new worldwide contract was drawn up. <a href=""https://www.last.fm/music/Hardcore+Superstar"">Read more on Last.fm</a>",184205,7519574,Sister,Reckless Love,Crazy Lixx
Doctor Rockit,rock,track,Café de Flore,2000,5tOd8Y5zNe8cEu2eCsJgpR,"Matthew Herbert is an electronic music producer known for breaking the boundaries and conventions of the genre. Since 1996 he has released music on a variety of record labels under many aliases including Doctor Rockit, Wishmountain, Radio Boy, Mr. Vertigo, Transformer, under his own name and with his Big Band. He has played at the Montreux and North Sea Jazz Festivals, Paris' Pompidou Centre, Tokyo's Blue Note, Sonar and Glastonbury, and supported Bjork at the Hollywood Bowl. <a href=""https://www.last.fm/music/Doctor+Rockit"">Read more on Last.fm</a>",133886,809026,Louie Austen,Rouge Rouge,Variety Lab
Liquido,rock,track,Play Some Rock,2000,4OY3aVDM4DMy6jX9S8ba1W,"Liquido was a rock band formed in Germany in 1996 by the four friends Wolle Maier (drums), Wolfgang Schrödl (vocals, guitar, piano), Stefan Schulte-Holthaus (bass) and Tim Eiermann (vocals, guitar). Their only notable international hit, ""Narcotic"", was first released on a demo in 1996 and sold over 700.000 units when Virgin Records re-released it in 1998. Since then, Liquido hasn't been able to repeat this success, which led to a split from Virgin after two unsuccessful albums in 2004 and finally to the breakup of the band in 2009. <a href=""https://www.last.fm/music/Liquido"">Read more on Last.fm</a>",389330,4111118,Sportfreunde Stiller,Eagle-Eye Cherry,Reamonn
Ratones Paranoicos,rock,track,Rock del Pedazo - Vivo,2000,5cIRvPxXkjPRU4BSixOUdT,"Ratones Paranoicos was an Argentine music band, formed in 1984. The lead singer and guitar was Juan Sebastián Gutiérrez (""Juanse""), drummer Rubén Eduardo Quiroga (""Roy""), bass player Pablo Memi and backup singer and guitar Pablo Cano (""Sarcófago""). In August 2011, the band split. <a href=""https://www.last.fm/music/Ratones+Paranoicos"">Read more on Last.fm</a>",44691,650294,Divididos,Viejas Locas,Las Pelotas
Guy Mitchell,rock,track,Rock-A-Billy,2000,7MBghVNZmqQf1btBaaX4xq,"Guy Mitchell (27 February 1927 - 1 July 1999) was born Albert George Cernik, son of immigrants from Croatia, in Detroit, Michigan, USA. At the age of 11, he was signed by Warner Brothers Pictures, to be groomed as a child star, and he also performed on the radio on Station KFWB in Los Angeles, California. After leaving school, he worked as a saddle-maker, but supplemented his income by singing whenever he could. At this point in his life, Dude Martin <a href=""https://www.last.fm/music/Guy+Mitchell"">Read more on Last.fm</a>",192787,1228550,Johnny Bond,Bert Weedon,Helen Forrest
Prodigy,rock,track,Rock Dat S**t,2000,5De7griaCM6JAyzYRl97ya,"Prodigy is the name of more than one artist. For the electronic group, please correct your tags to The Prodigy. 1) rapper from Mobb Deep 2) group fronted by Todd Duane and Lale Larsen 3) 90s teenage rapper 4) 70s powerpop from Minnesota 5) US progressive/power metal 6) lounge jazz, alias of Miki Litvak 7) 90s US metal 8) US rapper in The Dominion 1) Albert Johnson (born November 2, 1974 in Bradford, Brooklyn, New York and died on June 20, 2017 in Las Vegas), better known by his stage name Prodigy, was a member of the hip hop duo Mobb Deep. <a href=""https://www.last.fm/music/+noredirect/Prodigy"">Read more on Last.fm</a>",620669,8283276,Cormega,Mobb Deep,Roc Marciano
Plastic Tree,rock,track,ロケット,2000,4cVY0NpJOqqdAMauAgSlwA,"Plastic Tree is an alternative rock band from Chiba, Japan that was formed in December 1993 by 有村 竜太朗 (Arimura Ryutaro) and Hasegawa Tadashi. Since then, the line-up has changed a few times before settling on Ryutaro on vocals, Tadashi on bass, Nakayama Akira on guitar and Satou Kenken on drums. Tadashi is the leader but most decisions are made as a group. Ryutaro and Tadashi wanted to combine two words to form the band name; something artificial and something natural. <a href=""https://www.last.fm/music/Plastic+Tree"">Read more on Last.fm</a>",179744,14061409,Deadman,SHAZNA,LAREINE
Lou Reed,rock,track,Rock Minuet,2000,1LQNRwdf6XzJ3uUAZzIKKG,"Lewis Allan Reed (March 2, 1942 – October 27, 2013) was an American musician, songwriter, and poet. He was the guitarist, singer, and principal songwriter for the rock band the Velvet Underground and had a solo career that spanned five decades. Although not commercially successful during its existence, the Velvet Underground became regarded as one of the most influential bands in the history of underground and alternative rock music. Reed's distinctive deadpan voice <a href=""https://www.last.fm/music/Lou+Reed"">Read more on Last.fm</a>",2130292,46239049,The Velvet Underground,Lou Reed & John Cale,John Cale
Ten Years After,rock,track,Rock & Roll Music to the World,2000,6p9YhSR2xPgjgYZZXhHoXd,"Ten Years After is an English blues rock band, most popular in the late 1960s and early 1970s. Between 1968 and 1973, the band scored eight Top 40 albums in the UK Albums Chart, twelve albums in the US Billboard 200, and are best known for tracks such as ""I'm Going Home"", ""Hear Me Calling"", ""I'd Love to Change the World"" and ""Love Like a Man"". Their musical style is blues rock and hard rock. Originally from Nottingham in the UK, this band of virtuoso <a href=""https://www.last.fm/music/Ten+Years+After"">Read more on Last.fm</a>",843596,8070674,Free,Savoy Brown,Humble Pie
Scialpi,rock,track,Rockin'n'rollin',2000,1cvZUyvUidLWQExOhSBbTx,"Giovanni Scialpi, noto semplicemente come Scialpi (Parma, 14 maggio 1962), è un cantante, attore e personaggio televisivo italiano. Dal 2012 usa anche lo pseudonimo Shalpy. Ha avuto un periodo di grande celebrità soprattutto durante gli anni ottanta, in particolare fra un pubblico giovane, con i brani Rocking Rolling, Cigarettes and Coffee e No East No West; ha vinto in coppia con Scarlett (autrice del brano originale Let a day) il Festivalbar 1988 con Pregherei. <a href=""https://www.last.fm/music/Scialpi"">Read more on Last.fm</a>",2584,13301,Mario Castelnuovo,Mal Dei Primitives,Il Giardino Dei Semplici
Sade,rock,track,The Sweetest Gift,2000,2t17Hx0oopVsunzztM8IqT,"Sade (pronounced shah-day) is an English band formed in London in 1982, named after their lead singer, Sade Adu. Their music features elements of soul, quiet storm, smooth jazz and sophisti-pop. All of their albums, including compilations and a live album, have charted in the US Top Ten. Three of their members were originally from Hull in the East Riding of Yorkshire. Sade was formed in 1982, when members of Latin soul band Pride — Sade Adu, (real name Helen Folasade Adu - born 16 January 1959 in Ibadan <a href=""https://www.last.fm/music/Sade"">Read more on Last.fm</a>",2791384,94718422,Erykah Badu,Solange,Anita Baker
Obiman,rock,track,On The Rocks - Café del Mar Mix,2000,2DBU3S3hUBWta0psjSEGt6,"Obiman was the brainchild of Morgan King with his old friend Uncle Al. Obiman's first single ""Rising"" was released on the Om label. ""On The Rocks"" was written as the second single, ending up on the Cafe Del Mar Album (vol 1). <a href=""https://www.last.fm/music/Obiman"">Read more on Last.fm</a>",32170,102866,Ver Vlads,Sisterlove,The Metaluna Mutant
Robbie Williams,rock,track,Rock DJ - Player One Remix,2000,6czEzpcoODHYi7iWu43GEZ,"Robert Peter Williams (born 13 February 1974) is an English singer and songwriter. He found fame as a member of the pop group Take That from 1990 to 1995, and achieved commercial success after launching a solo career in 1996. His debut studio album, Life thru a Lens, was released in 1997, and included his signature song, ""Angels"". His second album, I've Been Expecting You, featured the songs ""Millennium"" and ""She's the One"", his first number one singles. <a href=""https://www.last.fm/music/Robbie+Williams"">Read more on Last.fm</a>",2547265,59143259,Take That,Robbie Williams & Kylie Minogue,Robbie Williams & Nicole Kidman
Sade,rock,track,It's Only Love That Gets You Through,2000,1jgce88ygplFg5g2AS2WEB,"Sade (pronounced shah-day) is an English band formed in London in 1982, named after their lead singer, Sade Adu. Their music features elements of soul, quiet storm, smooth jazz and sophisti-pop. All of their albums, including compilations and a live album, have charted in the US Top Ten. Three of their members were originally from Hull in the East Riding of Yorkshire. Sade was formed in 1982, when members of Latin soul band Pride — Sade Adu, (real name Helen Folasade Adu - born 16 January 1959 in Ibadan <a href=""https://www.last.fm/music/Sade"">Read more on Last.fm</a>",2791384,94718422,Erykah Badu,Solange,Anita Baker
Silmarils,rock,track,Rock with It,2000,5LtZ60TM0VZiGdxw7UD9Jb,"Silmarils is a French rock band formed in 1989 and from the southern suburbs of Paris. David Salsedo, Brice, Aymeric, Jimi and Jean-Pierre Martins decided to form the group in 1989 to lead the party from their school. Satisfied with their performance, they roam the bars in the suburbs and are joined by Como on bass. They come gradually to earn money with concerts that take them to Ireland where they won a great success. Things get serious when the Scottish producer Peter Murray produced their first album, Silmarils in 1995. <a href=""https://www.last.fm/music/Silmarils"">Read more on Last.fm</a>",16729,183913,No One Is Innocent,Billy Ze Kick et Les Gamins En Folie,Les Wampas
The Beloved,rock,track,Rock To The Rhythm Of Love,2000,1n3PyQZpURwuv9DzqDvTth,"The Beloved is an English electronic group best known for the singles ""Sweet Harmony"", ""The Sun Rising"", ""Hello"", ""Your Love Takes Me Higher"", and ""Satellite"". Originally a quartet whose sound drew inspiration from psychedelia, The Beloved found its greatest success as a rave-influenced dance-pop duo. Throughout its fluid existence, the guiding force behind the group remained vocalist Jon Marsh, who formed the band The Journey Through in Cambridge <a href=""https://www.last.fm/music/The+Beloved"">Read more on Last.fm</a>",310196,2382122,Electronic,Erasure,Camouflage
David Bowie & The Spiders From Mars,rock,track,"Rock 'N' Roll Suicide - Sounds of the 70s - Bob Harris, Recorded 23.5.72, 2000 Remaster",2000,6yBRUBcxXjObrMCcJKYJag," <a href=""https://www.last.fm/music/+noredirect/David+Bowie+&+The+Spiders+From+Mars"">Read more on Last.fm</a>",18885,97640,Tin Machine,Iggy Pop,T. Rex
Agua Bella,rock,track,Poquito a Poco / Sin Tu Cariño / Con Tinta Roja - Rockola Mix,2000,3B7fAhajTInvTurUO4CN1Y,"http://aguabella.org/ http://www.myspace.com/aguabella2007 <a href=""https://www.last.fm/music/Agua+Bella"">Read more on Last.fm</a>",7979,79365,marisol y la magia del norte,Hermanos Yaipen,Tony Rosado
